Model Realization Faultblock Zone GRV NRV NPV HCPV STOIIP
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_3_1 2069396.69 825514.83 223779.64 169881.41 131691.02
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_2 10855001.62 10770572.83 3449189.11 2872191.88 2226505.40
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_1_3 36116926.68 33410918.65 10316344.62 8109244.70 6286236.39
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_1_2 26677056.78 24936915.86 7070352.28 5037739.28 3905224.37
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Below_Brent_1_1 5849081.28 3275978.23 674471.94 355397.23 275501.73
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre2 Totals 81567463.05 73219900.41 21734137.59 16544454.50 12825158.91
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_6 42980785.55 40003931.65 11424485.07 8664848.76 6716937.22
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_5 49026418.36 44355726.96 13199759.51 9343718.51 7243192.86
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_4_3 9165522.13 7626953.04 2165962.03 1297165.19 1005554.44
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_4_2 8462457.76 2798131.42 715936.12 369743.71 286623.04
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_4_1 15928717.62 7314298.42 2166205.09 1253713.38 971870.87
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_3_3 25528265.24 13043790.37 3775831.87 2266852.55 1757250.09
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_3_2 2437899.65 1390520.94 408376.03 177491.73 137590.49
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_3_1 2465952.85 1044556.46 305297.14 156946.21 121663.73
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_2 1840503.10 1833087.63 576014.62 329889.79 255728.53
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Vest Totals 157836522.26 119410996.89 34737867.48 23860369.84 18496411.28
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_6 22411737.69 21387813.28 6330200.99 4670831.66 3620799.84
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_5 23442177.11 21548597.71 6429349.06 4623614.74 3584197.58
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_4_3 8977336.88 6427044.70 1978247.88 1521975.32 1179825.86
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_4_2 14485275.16 6860826.63 1829836.76 1129143.52 875305.08
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_4_1 9475440.00 6496913.09 2009676.88 1502419.47 1164666.29
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_3_3 26983534.40 16764599.97 4879182.69 4067575.70 3153159.55
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_3_2 18245463.09 11814908.99 3348507.49 2878331.29 2231264.63
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_3_1 7075683.79 4323670.85 1248989.47 945602.30 733025.06
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_2 13341801.82 11809558.98 3489975.67 2661374.20 2063080.84
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_1_3 11805063.79 9521977.64 2764801.21 2184012.14 1693032.72
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_1_2 1593573.97 1373194.98 374831.59 251607.30 195044.43
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Below_Brent_1_1 4261100.53 3293418.53 890152.23 628789.23 487433.53
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Sor Totals 162098188.24 121622525.34 35573751.92 27065276.87 20980835.40
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_5 148934.11 137449.18 42150.90 37382.09 28978.37
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_4_3 205088.76 194477.53 55299.01 46698.94 36200.73
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_4_2 69070.55 18619.60 4512.34 2995.08 2321.77
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_4_1 783434.50 330333.12 91237.62 65179.84 50527.01
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_3_3 1389374.00 577567.02 157327.55 107011.05 82954.31
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_3_2 577425.31 275795.88 68577.55 41196.40 31935.19
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_3_1 1818828.78 1277732.75 352499.84 237519.54 184123.68
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_2 2108003.62 2088533.18 674344.73 490570.74 380287.41
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_1_3 4451341.24 4203830.44 1260841.72 854403.69 662328.46
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_1_2 12770392.48 12439254.63 3637127.60 2336705.77 1811399.87
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Below_Brent_1_1 1110547.52 790891.36 167116.57 50216.07 38927.19
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre1 Totals 25432440.86 22334484.69 6511035.43 4269879.22 3309983.99
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_3_3 666080.59 377428.90 124514.49 105784.32 82003.35
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_3_2 525.02 464.87 155.19 134.48 104.25
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_3_1 466468.23 268544.05 85941.55 73192.98 56738.74
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_2 4410891.21 4379253.90 1453994.87 1330021.52 1031024.47
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_1_3 12953179.85 11916796.42 3772773.95 3404020.67 2638775.79
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_1_2 40034140.26 37849463.29 11149802.42 9628322.33 7463815.98
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Below_Brent_1_1 45846969.94 24855614.29 6288886.78 5267655.59 4083454.06
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Midtre3 Totals 104378255.10 79647565.73 22876069.24 19809131.88 15355916.64
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_ReWorkedBrent 198.11 150.18 36.98 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_6 1117498.33 1112110.56 317407.74 163622.30 126839.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_5 378877.55 370316.48 103934.06 19758.18 15316.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_3_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof054C Totals 1496574.00 1482577.23 421378.78 183380.49 142155.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_3_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Westof053C Totals 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_5 89189.80 79677.33 25238.48 20278.01 15719.39
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_4_3 399609.65 365700.70 100015.25 45569.82 35325.44
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_4_2 2677771.19 1088539.60 277676.30 119645.85 92748.72
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_4_1 662715.88 195308.10 51831.77 21833.80 16925.43
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_3_3 1422502.95 725504.71 190419.08 94978.04 73626.39
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_3_2 2371583.07 891695.60 227574.82 93883.69 72778.06
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_3_1 13338285.60 11237833.42 3189167.30 1876110.21 1454349.05
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_2 15221147.06 15095099.52 4853221.75 3468493.09 2688754.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_1_3 2860590.09 2678874.92 824849.15 570766.23 442454.46
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_1_2 2547922.85 2423206.36 757086.03 446416.82 346059.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Below_Brent_1_1 246906.88 166368.19 36378.31 7053.13 5467.54
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_MidtreNord Totals 41838225.02 34947808.46 10533458.24 6765028.69 5244208.44
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_6 15495264.01 13413830.17 4047566.80 3159568.09 2449277.67
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_5 31944764.18 25684696.84 7474089.09 5473509.89 4243031.05
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_4_3 4676636.91 4223234.98 1215347.06 826864.20 640980.02
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_4_2 6766836.57 1977936.34 487360.68 189089.64 146581.12
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_4_1 7517128.45 3145313.10 880154.19 458443.68 355382.71
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_3_3 4788518.07 2602135.29 759219.03 418255.25 324228.88
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_3_2 1396734.34 984160.18 295969.04 203989.54 158131.43
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_3_1 998701.60 322399.93 90859.14 53064.69 41135.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_2 2039021.30 2018938.01 654961.31 555348.93 430503.06
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_1_3 1406696.50 1360854.88 426976.99 308461.92 239117.78
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Below_Brent_1_1 230672.84 167770.28 36457.32 16670.73 12923.05
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_Ost_All Totals 77260974.77 55901270.01 16368960.65 11663266.58 9041292.19
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Draupne 21615104.57 18311698.97 5465675.79 4145879.12 3213859.88
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_ReWorkedBrent 100835670.24 66575406.35 18374100.92 14480030.77 11224830.39
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_3_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 2015Tordis_RwBr_Dr Totals 122450774.81 84887105.32 23839776.71 18625909.89 14438690.27
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Draupne 21615104.57 18311698.97 5465675.79 4145879.12 3213859.88
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_ReWorkedBrent 100835868.36 66575556.53 18374137.90 14480030.77 11224830.39
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_6 82005285.59 75917685.66 22119660.60 16658870.82 12913853.73
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_5 105030361.11 92176464.51 27274521.10 19518261.43 15130435.67
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_4_3 23424194.33 18837410.95 5514871.23 3738273.48 2897886.50
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_4_2 32461411.23 12744053.59 3315322.19 1810617.79 1403579.72
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_4_1 34367436.45 17482165.83 5199105.55 3301590.17 2559372.30
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_3_3 60778275.24 34091026.25 9886494.70 7060456.90 5473222.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_3_2 25029630.49 15357546.47 4349160.11 3395027.13 2631804.06
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_3_1 28233317.54 19300252.29 5496534.08 3512317.35 2722726.71
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_2 49816369.73 47995044.06 15151702.06 11707890.16 9075884.11
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_1_3 69593798.16 63093252.95 19366587.64 15430909.35 11961945.59
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_1_2 83623086.33 79022035.13 22989199.92 17700791.50 13721544.20
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Below_Brent_1_1 57545279.00 32550040.88 8093463.16 6325781.98 4903707.10
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 38 Totals Totals 774359418.10 593454234.08 172596436.04 128786697.95 99834652.53
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_3_2 205551.36 93323.88 22229.21 14858.40 11518.14
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_3_1 6229276.51 3399738.08 963326.85 732606.92 567912.36
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_2 14381896.54 14292375.48 4529748.70 3555898.76 2756510.75
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_1_3 28384100.27 25776196.69 8138551.71 6359763.36 4930049.26
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_1_2 26036679.71 24763871.06 6860854.55 4875544.07 3779491.64
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Below_Brent_1_1 24282781.47 11583851.77 2465504.57 1296133.15 1004754.41
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Midtre2 Totals 99520285.86 79909356.95 22980215.59 16834804.66 13050236.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Vest Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Vest Below_ReWorkedBrent 4354.32 2736.10 703.08 353.44 273.98
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Vest Below_Brent_6 37320454.43 35676732.32 10328831.64 7871673.05 6102072.31
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 39 2015Tordis_Vest Below_Brent_5 57790464.79 52815193.32 15756455.71 11432985.05 8862779.37
